District ID	District	School ID	School	Subject	Grade	% Proficient  2017-18	% Proficient  2018-19	% Proficient  2021-22	% Proficient  2022-23	% Proficient  2023-24
2187	David Douglas SD 40	978	Ventura Park Elementary School	English Language Arts	5	30.3	46.2	39.0	28.6	33.9
2187	David Douglas SD 40	978	Ventura Park Elementary School	English Language Arts	All Grades	34.6	43.5	32.7	26.7	31.0
2187	David Douglas SD 40	979	West Powellhurst Elementary School	English Language Arts	3	18.1	33.8	22.4	24.5	27.5
2187	David Douglas SD 40	979	West Powellhurst Elementary School	English Language Arts	4	41.6	27.8	27.6	23.3	21.6
2187	David Douglas SD 40	979	West Powellhurst Elementary School	English Language Arts	5	43.4	43.6	24.1	26.2	24.6
2187	David Douglas SD 40	979	West Powellhurst Elementary School	English Language Arts	All Grades	34.9	35.3	24.8	24.7	24.6
2253	Dayton SD 8	1211	Dayton Grade School	English Language Arts	3	39.0	43.9	6.8	17.0	31.1
2253	Dayton SD 8	1211	Dayton Grade School	English Language Arts	4	37.3	41.6	22.8	11.7	30.6
2253	Dayton SD 8	1211	Dayton Grade School	English Language Arts	5	54.3	33.3	31.1	20.3	22.2
2253	Dayton SD 8	1211	Dayton Grade School	English Language Arts	All Grades	43.2	39.4	21.1	16.3	27.6
2253	Dayton SD 8	1212	Dayton High School	English Language Arts	11	72.5	62.3	17.7	15.3	39.2
2253	Dayton SD 8	1212	Dayton High School	English Language Arts	All Grades	72.5	62.3	17.7	15.3	39.2
2253	Dayton SD 8	1291	Dayton Jr High School	English Language Arts	6	42.9	34.6	14.5	13.0	18.3
2253	Dayton SD 8	1291	Dayton Jr High School	English Language Arts	7	51.2	41.9	28.0	14.3	21.3
2253	Dayton SD 8	1291	Dayton Jr High School	English Language Arts	8	40.6	38.8	22.2	21.6	12.9
2253	Dayton SD 8	1291	Dayton Jr High School	English Language Arts	All Grades	45.2	38.4	22.0	16.4	17.6
2011	Dayville SD 16J	3353	Dayville School	English Language Arts	3	*	*	*	*	*
2011	Dayville SD 16J	3353	Dayville School	English Language Arts	4	*	*	*	*	*
2011	Dayville SD 16J	3353	Dayville School	English Language Arts	5	*	*	*	*	*
2011	Dayville SD 16J	3353	Dayville School	English Language Arts	6	*	*	*	*	*
2011	Dayville SD 16J	3353	Dayville School	English Language Arts	7	*	*	*	*	*
2011	Dayville SD 16J	3353	Dayville School	English Language Arts	8	*	*	*	*	*
2011	Dayville SD 16J	3353	Dayville School	English Language Arts	11	*	*	*	*	*
2011	Dayville SD 16J	3353	Dayville School	English Language Arts	All Grades	43.3	61.9	65.2	52.4	43.5
2017	Diamond SD 7	348	Diamond Elementary School	English Language Arts	3	--	--	--	*	*
2017	Diamond SD 7	348	Diamond Elementary School	English Language Arts	4	*	--	*	--	*
2017	Diamond SD 7	348	Diamond Elementary School	English Language Arts	5	*	--	--	*	--
2017	Diamond SD 7	348	Diamond Elementary School	English Language Arts	6	--	*	*	--	*
2017	Diamond SD 7	348	Diamond Elementary School	English Language Arts	7	--	--	--	--	*
2017	Diamond SD 7	348	Diamond Elementary School	English Language Arts	8	*	--	--	--	--
2017	Diamond SD 7	348	Diamond Elementary School	English Language Arts	All Grades	*	*	*	*	*
2021	Double O SD 28	352	Double O Elementary School	English Language Arts	3	--	*	--	*	*
2021	Double O SD 28	352	Double O Elementary School	English Language Arts	4	*	--	--	--	*
2021	Double O SD 28	352	Double O Elementary School	English Language Arts	5	--	*	--	*	--
2021	Double O SD 28	352	Double O Elementary School	English Language Arts	6	--	--	--	--	*
2021	Double O SD 28	352	Double O Elementary School	English Language Arts	7	--	--	--	--	--
2021	Double O SD 28	352	Double O Elementary School	English Language Arts	8	--	--	--	--	--
2021	Double O SD 28	352	Double O Elementary School	English Language Arts	All Grades	*	*	--	*	*
1993	Douglas County SD 15	3348	Days Creek Charter School	English Language Arts	3	*	28.6	15.8	40.0	38.5
1993	Douglas County SD 15	3348	Days Creek Charter School	English Language Arts	4	*	9.1	26.3	33.3	42.9
1993	Douglas County SD 15	3348	Days Creek Charter School	English Language Arts	5	*	40.0	10.0	37.5	50.0
1993	Douglas County SD 15	3348	Days Creek Charter School	English Language Arts	6	18.2	20.0	18.8	9.1	36.8
1993	Douglas County SD 15	3348	Days Creek Charter School	English Language Arts	7	20.0	< 5.0%	17.6	31.3	27.3
1993	Douglas County SD 15	3348	Days Creek Charter School	English Language Arts	8	53.3	16.7	23.1	16.7	28.6
1993	Douglas County SD 15	3348	Days Creek Charter School	English Language Arts	11	63.2	53.8	22.2	28.6	23.5
1993	Douglas County SD 15	3348	Days Creek Charter School	English Language Arts	All Grades	33.3	24.1	19.6	28.8	35.4
1991	Douglas County SD 4	269	Eastwood Elementary School	English Language Arts	3	48.5	40.3	28.8	25.6	32.4
1991	Douglas County SD 4	269	Eastwood Elementary School	English Language Arts	4	32.9	54.3	32.3	37.5	41.9
1991	Douglas County SD 4	269	Eastwood Elementary School	English Language Arts	5	48.8	45.9	36.5	44.8	39.3
1991	Douglas County SD 4	269	Eastwood Elementary School	English Language Arts	All Grades	43.6	47.1	32.6	35.3	37.9
1991	Douglas County SD 4	270	Fir Grove Elementary School	English Language Arts	3	57.8	65.1	37.8	31.7	47.4
1991	Douglas County SD 4	270	Fir Grove Elementary School	English Language Arts	4	< 5.0%	47.2	38.6	36.6	38.5
1991	Douglas County SD 4	270	Fir Grove Elementary School	English Language Arts	5	40.0	51.1	47.2	46.5	25.7
1991	Douglas County SD 4	270	Fir Grove Elementary School	English Language Arts	All Grades	40.0	53.8	41.0	38.4	37.5
1991	Douglas County SD 4	271	Fullerton IV Elementary School	English Language Arts	3	46.9	45.0	22.4	28.9	28.6
1991	Douglas County SD 4	271	Fullerton IV Elementary School	English Language Arts	4	55.9	56.0	31.3	39.0	46.5
1991	Douglas County SD 4	271	Fullerton IV Elementary School	English Language Arts	5	48.4	59.7	30.2	41.1	38.3
1991	Douglas County SD 4	271	Fullerton IV Elementary School	English Language Arts	All Grades	50.8	54.9	27.7	36.9	37.5
1991	Douglas County SD 4	272	Green Elementary School	English Language Arts	3	19.5	31.6	20.0	11.5	47.2
1991	Douglas County SD 4	272	Green Elementary School	English Language Arts	4	34.1	28.2	28.6	30.0	19.2
1991	Douglas County SD 4	272	Green Elementary School	English Language Arts	5	50.0	45.7	16.7	34.8	43.2
1991	Douglas County SD 4	272	Green Elementary School	English Language Arts	All Grades	34.1	35.8	22.0	24.6	34.4
1991	Douglas County SD 4	273	Hucrest Elementary School	English Language Arts	3	63.6	48.0	53.7	50.7	53.1
1991	Douglas County SD 4	273	Hucrest Elementary School	English Language Arts	4	61.7	71.8	67.2	47.8	50.0
1991	Douglas County SD 4	273	Hucrest Elementary School	English Language Arts	5	62.7	59.5	75.0	71.6	59.2
1991	Douglas County SD 4	273	Hucrest Elementary School	English Language Arts	All Grades	62.7	59.9	64.7	57.1	54.3
1991	Douglas County SD 4	278	John C Fremont Middle School	English Language Arts	6	38.5	46.8	41.0	42.1	43.7
1991	Douglas County SD 4	278	John C Fremont Middle School	English Language Arts	7	49.6	52.9	53.1	44.6	44.1
1991	Douglas County SD 4	278	John C Fremont Middle School	English Language Arts	8	62.8	52.5	51.4	50.0	42.2
1991	Douglas County SD 4	278	John C Fremont Middle School	English Language Arts	All Grades	49.8	50.6	48.9	45.7	43.4
1991	Douglas County SD 4	279	Joseph Lane Middle School	English Language Arts	6	52.2	45.1	48.5	46.8	44.9
1991	Douglas County SD 4	279	Joseph Lane Middle School	English Language Arts	7	60.3	57.1	56.3	54.8	51.6
1991	Douglas County SD 4	279	Joseph Lane Middle School	English Language Arts	8	56.4	53.1	38.9	50.9	49.0
1991	Douglas County SD 4	279	Joseph Lane Middle School	English Language Arts	All Grades	56.3	51.6	47.9	50.7	48.3
1991	Douglas County SD 4	274	Melrose Elementary School	English Language Arts	3	59.7	58.8	59.4	59.3	60.4
1991	Douglas County SD 4	274	Melrose Elementary School	English Language Arts	4	48.1	63.3	69.1	60.6	54.7
1991	Douglas County SD 4	274	Melrose Elementary School	English Language Arts	5	56.9	56.7	60.0	73.6	63.4
1991	Douglas County SD 4	274	Melrose Elementary School	English Language Arts	All Grades	55.6	60.0	62.7	64.2	59.9
1991	Douglas County SD 4	4391	Phoenix School	English Language Arts	8	*	11.8	< 5.0%	< 5.0%	15.4
1991	Douglas County SD 4	4391	Phoenix School	English Language Arts	11	< 5.0%	15.0	23.3	< 5.0%	37.0
1991	Douglas County SD 4	4391	Phoenix School	English Language Arts	All Grades	< 5.0%	14.0	17.1	< 5.0%	30.0
1991	Douglas County SD 4	280	Roseburg High School	English Language Arts	11	76.1	70.7	41.6	39.5	58.5
1991	Douglas County SD 4	280	Roseburg High School	English Language Arts	All Grades	76.1	70.7	41.6	39.5	58.5
1991	Douglas County SD 4	5670	Roseburg Virtual School	English Language Arts	3	--	--	*	*	*
1991	Douglas County SD 4	5670	Roseburg Virtual School	English Language Arts	4	--	--	*	*	*
1991	Douglas County SD 4	5670	Roseburg Virtual School	English Language Arts	5	--	--	63.6	*	*
1991	Douglas County SD 4	5670	Roseburg Virtual School	English Language Arts	6	--	--	--	*	30.0
1991	Douglas County SD 4	5670	Roseburg Virtual School	English Language Arts	7	--	--	--	50.0	50.0
1991	Douglas County SD 4	5670	Roseburg Virtual School	English Language Arts	8	--	--	--	43.8	62.5
1991	Douglas County SD 4	5670	Roseburg Virtual School	English Language Arts	All Grades	--	--	53.8	45.8	47.8
1991	Douglas County SD 4	276	Sunnyslope Elementary School	English Language Arts	3	40.0	37.5	25.0	38.2	33.3
1991	Douglas County SD 4	276	Sunnyslope Elementary School	English Language Arts	4	51.1	54.1	31.9	25.0	37.5
1991	Douglas County SD 4	276	Sunnyslope Elementary School	English Language Arts	5	38.5	61.4	31.4	27.1	23.7
1991	Douglas County SD 4	276	Sunnyslope Elementary School	English Language Arts	All Grades	43.2	51.2	30.0	29.5	31.8
1991	Douglas County SD 4	277	Winchester Elementary	English Language Arts	3	41.0	40.4	15.9	35.8	22.0
1991	Douglas County SD 4	277	Winchester Elementary	English Language Arts	4	33.3	50.0	36.8	12.2	20.4
1991	Douglas County SD 4	277	Winchester Elementary	English Language Arts	5	43.1	38.6	35.8	40.0	40.0
1991	Douglas County SD 4	277	Winchester Elementary	English Language Arts	All Grades	39.0	42.1	30.5	30.9	26.6
2019	Drewsey SD 13	350	Drewsey Elementary School	English Language Arts	3	--	--	*	*	--
2019	Drewsey SD 13	350	Drewsey Elementary School	English Language Arts	4	--	--	--	*	*
2019	Drewsey SD 13	350	Drewsey Elementary School	English Language Arts	5	--	--	*	--	*
2019	Drewsey SD 13	350	Drewsey Elementary School	English Language Arts	6	--	--	*	*	--
2019	Drewsey SD 13	350	Drewsey Elementary School	English Language Arts	7	*	--	--	--	*
2019	Drewsey SD 13	350	Drewsey Elementary School	English Language Arts	8	--	--	--	--	--
2019	Drewsey SD 13	350	Drewsey Elementary School	English Language Arts	All Grades	*	--	*	*	*
2229	Dufur SD 29	3402	Dufur School	English Language Arts	3	84.0	68.2	72.2	44.7	69.6
2229	Dufur SD 29	3402	Dufur School	English Language Arts	4	52.6	69.0	54.5	62.1	39.4
2229	Dufur SD 29	3402	Dufur School	English Language Arts	5	61.5	36.8	47.4	65.2	47.8
2229	Dufur SD 29	3402	Dufur School	English Language Arts	6	70.0	67.7	25.0	33.3	21.1
2229	Dufur SD 29	3402	Dufur School	English Language Arts	7	67.9	65.0	63.6	26.3	22.7
2229	Dufur SD 29	3402	Dufur School	English Language Arts	8	67.9	61.3	--	37.5	25.0
2229	Dufur SD 29	3402	Dufur School	English Language Arts	11	81.5	83.3	--	33.3	*
2229	Dufur SD 29	3402	Dufur School	English Language Arts	All Grades	69.9	64.7	53.7	44.8	40.3
2043	Eagle Point SD 9	5251	Crater Lake Academy	English Language Arts	3	*	20.0	22.2	30.4	13.6
2043	Eagle Point SD 9	5251	Crater Lake Academy	English Language Arts	4	10.5	40.0	5.6	45.8	50.0
2043	Eagle Point SD 9	5251	Crater Lake Academy	English Language Arts	5	13.3	11.1	16.0	29.2	39.1
2043	Eagle Point SD 9	5251	Crater Lake Academy	English Language Arts	6	41.7	33.3	36.7	28.1	18.8
2043	Eagle Point SD 9	5251	Crater Lake Academy	English Language Arts	7	26.1	30.0	53.6	46.7	21.9
2043	Eagle Point SD 9	5251	Crater Lake Academy	English Language Arts	8	32.3	32.4	27.6	43.3	38.2
2043	Eagle Point SD 9	5251	Crater Lake Academy	English Language Arts	11	62.8	65.5	69.2	46.4	46.4
2043	Eagle Point SD 9	5251	Crater Lake Academy	English Language Arts	All Grades	34.9	35.6	35.1	38.7	32.5
2043	Eagle Point SD 9	397	Eagle Point High School	English Language Arts	11	69.6	67.0	36.5	52.4	38.3
2043	Eagle Point SD 9	397	Eagle Point High School	English Language Arts	All Grades	69.6	67.0	36.5	52.4	38.3
2043	Eagle Point SD 9	396	Eagle Point Middle School	English Language Arts	6	51.9	51.1	49.6	35.9	38.7
2043	Eagle Point SD 9	396	Eagle Point Middle School	English Language Arts	7	54.2	56.8	51.5	54.6	27.3
2043	Eagle Point SD 9	396	Eagle Point Middle School	English Language Arts	8	58.6	55.1	39.6	39.8	50.8
2043	Eagle Point SD 9	396	Eagle Point Middle School	English Language Arts	All Grades	54.9	54.4	46.6	43.1	38.8
2043	Eagle Point SD 9	4020	Eagle Rock Elementary School	English Language Arts	3	47.4	57.1	27.7	40.4	22.9
2043	Eagle Point SD 9	4020	Eagle Rock Elementary School	English Language Arts	4	37.5	43.9	60.5	37.3	40.8
2043	Eagle Point SD 9	4020	Eagle Rock Elementary School	English Language Arts	5	56.4	48.2	37.2	62.8	49.1
2043	Eagle Point SD 9	4020	Eagle Rock Elementary School	English Language Arts	All Grades	47.0	49.4	40.6	46.1	38.3
2043	Eagle Point SD 9	390	Hillside Elementary	English Language Arts	3	40.4	29.9	23.9	23.0	18.9
2043	Eagle Point SD 9	390	Hillside Elementary	English Language Arts	4	45.0	42.0	23.4	27.2	24.6
2043	Eagle Point SD 9	390	Hillside Elementary	English Language Arts	5	39.4	46.4	43.5	18.2	32.3
2043	Eagle Point SD 9	390	Hillside Elementary	English Language Arts	All Grades	41.9	40.0	30.0	22.8	25.8
2043	Eagle Point SD 9	3147	Lake Creek Learning Center	English Language Arts	3	70.0	*	*	*	*
2043	Eagle Point SD 9	3147	Lake Creek Learning Center	English Language Arts	4	*	*	*	*	*
2043	Eagle Point SD 9	3147	Lake Creek Learning Center	English Language Arts	5	80.0	*	*	*	*
2043	Eagle Point SD 9	3147	Lake Creek Learning Center	English Language Arts	All Grades	68.0	55.0	43.8	55.6	73.3
2043	Eagle Point SD 9	393	Shady Cove School	English Language Arts	3	29.4	46.4	27.6	12.0	34.8
2043	Eagle Point SD 9	393	Shady Cove School	English Language Arts	4	46.4	46.4	28.6	20.0	52.2
2043	Eagle Point SD 9	393	Shady Cove School	English Language Arts	5	30.0	65.4	39.3	37.0	33.3
2043	Eagle Point SD 9	393	Shady Cove School	English Language Arts	6	23.1	40.0	56.0	46.2	26.1
2043	Eagle Point SD 9	393	Shady Cove School	English Language Arts	7	48.4	55.0	46.4	62.5	42.3
2043	Eagle Point SD 9	393	Shady Cove School	English Language Arts	8	51.9	52.2	33.3	44.4	75.0
2043	Eagle Point SD 9	393	Shady Cove School	English Language Arts	All Grades	38.1	50.3	38.8	36.5	40.9
2043	Eagle Point SD 9	394	Table Rock Elementary	English Language Arts	3	26.6	26.8	16.9	16.7	16.8
2043	Eagle Point SD 9	394	Table Rock Elementary	English Language Arts	4	23.1	21.7	21.9	12.5	17.4
2043	Eagle Point SD 9	394	Table Rock Elementary	English Language Arts	5	37.3	29.0	18.9	25.2	16.0
2043	Eagle Point SD 9	394	Table Rock Elementary	English Language Arts	All Grades	28.5	25.8	19.3	18.4	16.8
2043	Eagle Point SD 9	4378	URCEO-Upper Rogue Center for Educational Opportunities	English Language Arts	6	--	--	11.8	15.4	*
2043	Eagle Point SD 9	4378	URCEO-Upper Rogue Center for Educational Opportunities	English Language Arts	7	--	--	33.3	20.0	*
2043	Eagle Point SD 9	4378	URCEO-Upper Rogue Center for Educational Opportunities	English Language Arts	8	--	--	27.3	18.2	5.9
2043	Eagle Point SD 9	4378	URCEO-Upper Rogue Center for Educational Opportunities	English Language Arts	11	21.4	*	30.4	*	15.4
2043	Eagle Point SD 9	4378	URCEO-Upper Rogue Center for Educational Opportunities	English Language Arts	All Grades	21.4	*	25.6	18.3	16.3
2043	Eagle Point SD 9	4021	White Mountain Middle School	English Language Arts	6	38.3	38.8	37.0	24.6	10.1
2043	Eagle Point SD 9	4021	White Mountain Middle School	English Language Arts	7	46.8	51.4	29.4	35.6	23.5
2043	Eagle Point SD 9	4021	White Mountain Middle School	English Language Arts	8	49.1	50.0	38.1	27.4	38.0
2043	Eagle Point SD 9	4021	White Mountain Middle School	English Language Arts	All Grades	44.9	46.5	34.6	28.9	23.1
2203	Echo SD 5	3433	Echo School	English Language Arts	3	77.8	72.0	29.2	60.0	40.0
2203	Echo SD 5	3433	Echo School	English Language Arts	4	62.1	65.0	62.5	37.5	54.2
2203	Echo SD 5	3433	Echo School	English Language Arts	5	45.8	87.5	80.0	67.6	37.9
2203	Echo SD 5	3433	Echo School	English Language Arts	6	46.4	50.0	45.8	54.5	60.6
2203	Echo SD 5	3433	Echo School	English Language Arts	7	81.0	50.0	62.5	61.9	59.1
2203	Echo SD 5	3433	Echo School	English Language Arts	8	61.1	61.1	46.2	54.2	52.2
2203	Echo SD 5	3433	Echo School	English Language Arts	11	72.7	76.9	65.0	66.7	70.0
2203	Echo SD 5	3433	Echo School	English Language Arts	All Grades	62.5	66.4	55.3	58.2	52.8
2217	Elgin SD 23	1083	Elgin High School	English Language Arts	7	46.4	63.3	38.5	34.6	23.1
2217	Elgin SD 23	1083	Elgin High School	English Language Arts	8	43.5	39.3	25.9	29.2	24.0
2217	Elgin SD 23	1083	Elgin High School	English Language Arts	11	70.6	90.9	52.0	64.5	50.0
2217	Elgin SD 23	1083	Elgin High School	English Language Arts	All Grades	51.5	62.5	38.5	44.4	31.0
2217	Elgin SD 23	1082	Stella Mayfield Elementary School	English Language Arts	3	51.9	21.4	17.9	10.5	29.0
2217	Elgin SD 23	1082	Stella Mayfield Elementary School	English Language Arts	4	31.0	53.6	28.1	20.0	22.9
2217	Elgin SD 23	1082	Stella Mayfield Elementary School	English Language Arts	5	47.1	50.0	24.1	30.8	37.9
2217	Elgin SD 23	1082	Stella Mayfield Elementary School	English Language Arts	6	48.3	50.0	42.1	20.0	18.8
2217	Elgin SD 23	1082	Stella Mayfield Elementary School	English Language Arts	All Grades	44.5	44.0	26.9	20.4	26.8
1998	Elkton SD 34	302	Elkton Charter School	English Language Arts	3	55.6	42.9	54.5	83.3	46.7
1998	Elkton SD 34	302	Elkton Charter School	English Language Arts	4	56.3	68.8	54.5	33.3	72.7
1998	Elkton SD 34	302	Elkton Charter School	English Language Arts	5	64.0	61.1	64.3	30.8	35.3
1998	Elkton SD 34	302	Elkton Charter School	English Language Arts	6	66.7	60.0	53.8	40.0	52.9
1998	Elkton SD 34	302	Elkton Charter School	English Language Arts	7	71.4	61.9	52.9	47.1	*
1998	Elkton SD 34	302	Elkton Charter School	English Language Arts	8	64.7	65.0	43.8	55.6	44.4
1998	Elkton SD 34	302	Elkton Charter School	English Language Arts	11	66.7	47.6	66.7	50.0	60.0
1998	Elkton SD 34	302	Elkton Charter School	English Language Arts	All Grades	63.9	58.5	55.3	48.5	50.0
2221	Enterprise SD 21	1090	Enterprise Elementary School	English Language Arts	3	45.5	57.1	34.4	69.2	50.0
2221	Enterprise SD 21	1090	Enterprise Elementary School	English Language Arts	4	50.0	59.4	59.3	35.1	66.7
2221	Enterprise SD 21	1090	Enterprise Elementary School	English Language Arts	5	50.0	64.5	56.7	64.3	38.7
2221	Enterprise SD 21	1090	Enterprise Elementary School	English Language Arts	6	76.7	61.3	81.3	51.6	57.1
2221	Enterprise SD 21	1090	Enterprise Elementary School	English Language Arts	All Grades	55.3	60.9	54.3	54.8	54.1
2221	Enterprise SD 21	1091	Enterprise High School	English Language Arts	7	75.0	66.7	73.3	66.7	56.7
2221	Enterprise SD 21	1091	Enterprise High School	English Language Arts	8	76.3	72.4	51.5	57.6	61.9
2221	Enterprise SD 21	1091	Enterprise High School	English Language Arts	11	72.2	75.0	63.3	81.3	62.5
2221	Enterprise SD 21	1091	Enterprise High School	English Language Arts	All Grades	74.5	71.4	62.4	68.7	60.2
1930	Estacada SD 108	131	Clackamas River Elementary School	English Language Arts	3	47.6	38.3	20.5	28.9	39.2
1930	Estacada SD 108	131	Clackamas River Elementary School	English Language Arts	4	60.3	44.2	29.5	19.1	38.9
1930	Estacada SD 108	131	Clackamas River Elementary School	English Language Arts	5	45.0	50.7	44.3	47.8	34.7
1930	Estacada SD 108	131	Clackamas River Elementary School	English Language Arts	All Grades	51.2	44.7	30.8	31.7	37.7
1930	Estacada SD 108	135	Estacada High School	English Language Arts	11	84.1	73.2	24.7	46.2	40.6
1930	Estacada SD 108	135	Estacada High School	English Language Arts	All Grades	84.1	73.2	24.7	46.2	40.6
1930	Estacada SD 108	134	Estacada Middle School	English Language Arts	6	48.9	36.5	28.9	19.6	28.5
1930	Estacada SD 108	134	Estacada Middle School	English Language Arts	7	38.4	53.6	37.1	23.4	32.6
1930	Estacada SD 108	134	Estacada Middle School	English Language Arts	8	30.2	38.8	25.5	23.6	33.0
1930	Estacada SD 108	134	Estacada Middle School	English Language Arts	All Grades	39.8	43.2	30.7	22.1	31.3
1930	Estacada SD 108	132	River Mill Elementary School	English Language Arts	3	34.5	50.0	43.8	33.8	40.9
1930	Estacada SD 108	132	River Mill Elementary School	English Language Arts	4	50.0	47.9	32.4	43.7	44.3
1930	Estacada SD 108	132	River Mill Elementary School	English Language Arts	5	42.9	42.1	40.3	35.4	49.5
1930	Estacada SD 108	132	River Mill Elementary School	English Language Arts	All Grades	42.4	46.8	39.0	37.8	45.4
1930	Estacada SD 108	4670	Summit Learning Charter	English Language Arts	3	39.1	44.0	62.9	39.3	50.0
1930	Estacada SD 108	4670	Summit Learning Charter	English Language Arts	4	30.4	66.7	66.7	57.1	59.4
1930	Estacada SD 108	4670	Summit Learning Charter	English Language Arts	5	46.2	38.9	66.7	76.7	72.5
1930	Estacada SD 108	4670	Summit Learning Charter	English Language Arts	6	60.0	55.6	55.6	42.4	57.8
1930	Estacada SD 108	4670	Summit Learning Charter	English Language Arts	7	45.8	62.5	60.0	64.4	47.1
1930	Estacada SD 108	4670	Summit Learning Charter	English Language Arts	8	61.9	40.0	42.9	50.0	56.9
1930	Estacada SD 108	4670	Summit Learning Charter	English Language Arts	11	80.5	78.2	76.3	72.5	73.1
1930	Estacada SD 108	4670	Summit Learning Charter	English Language Arts	All Grades	62.0	66.7	63.6	60.8	61.5
2082	Eugene SD 4J	503	Adams Elementary School	English Language Arts	3	51.6	71.1	40.4	51.4	58.0
2082	Eugene SD 4J	503	Adams Elementary School	English Language Arts	4	58.2	54.3	58.8	39.7	53.4
2082	Eugene SD 4J	503	Adams Elementary School	English Language Arts	5	71.2	68.1	70.6	70.6	55.7
2082	Eugene SD 4J	503	Adams Elementary School	English Language Arts	All Grades	60.8	64.7	58.0	54.5	55.4
2082	Eugene SD 4J	4554	Arts and Technology Academy at Jefferson	English Language Arts	6	51.0	56.4	40.0	51.4	53.0
2082	Eugene SD 4J	4554	Arts and Technology Academy at Jefferson	English Language Arts	7	58.5	59.8	46.7	36.1	48.6
2082	Eugene SD 4J	4554	Arts and Technology Academy at Jefferson	English Language Arts	8	58.3	66.4	52.9	47.2	41.0
2082	Eugene SD 4J	4554	Arts and Technology Academy at Jefferson	English Language Arts	All Grades	55.5	60.5	46.5	44.4	47.5
2082	Eugene SD 4J	504	Awbrey Park Elementary School	English Language Arts	3	60.0	41.0	56.7	39.5	36.7
2082	Eugene SD 4J	504	Awbrey Park Elementary School	English Language Arts	4	55.7	50.7	40.3	47.9	38.7
2082	Eugene SD 4J	504	Awbrey Park Elementary School	English Language Arts	5	68.3	56.5	48.1	48.6	53.2
2082	Eugene SD 4J	504	Awbrey Park Elementary School	English Language Arts	All Grades	61.0	48.9	48.6	45.2	42.6
2082	Eugene SD 4J	1241	Buena Vista Elementary School	English Language Arts	3	50.0	46.8	47.9	40.0	40.8
2082	Eugene SD 4J	1241	Buena Vista Elementary School	English Language Arts	4	60.9	52.2	52.5	47.1	36.1
2082	Eugene SD 4J	1241	Buena Vista Elementary School	English Language Arts	5	64.3	64.9	56.3	57.6	40.3
2082	Eugene SD 4J	1241	Buena Vista Elementary School	English Language Arts	All Grades	58.3	53.7	52.0	47.9	39.2
2082	Eugene SD 4J	506	Cal Young Middle School	English Language Arts	6	53.8	59.7	43.8	42.2	50.4
2082	Eugene SD 4J	506	Cal Young Middle School	English Language Arts	7	74.3	58.1	47.1	46.9	41.8
2082	Eugene SD 4J	506	Cal Young Middle School	English Language Arts	8	59.4	63.5	46.9	45.7	44.7
2082	Eugene SD 4J	506	Cal Young Middle School	English Language Arts	All Grades	62.4	60.5	46.0	44.9	45.9
2082	Eugene SD 4J	4739	Camas Ridge Community Elementary 	English Language Arts	3	51.1	44.2	43.8	65.7	43.3
2082	Eugene SD 4J	4739	Camas Ridge Community Elementary 	English Language Arts	4	64.8	58.9	54.5	48.6	55.9
2082	Eugene SD 4J	4739	Camas Ridge Community Elementary 	English Language Arts	5	72.1	64.7	68.2	57.1	38.2
2082	Eugene SD 4J	4739	Camas Ridge Community Elementary 	English Language Arts	All Grades	63.6	57.5	56.7	57.1	45.9
2082	Eugene SD 4J	4146	Cesar Chavez Elementary School	English Language Arts	3	44.1	35.9	16.0	32.1	14.5
2082	Eugene SD 4J	4146	Cesar Chavez Elementary School	English Language Arts	4	41.7	40.8	17.4	17.8	26.8
2082	Eugene SD 4J	4146	Cesar Chavez Elementary School	English Language Arts	5	51.3	55.0	38.0	35.2	27.5
2082	Eugene SD 4J	4146	Cesar Chavez Elementary School	English Language Arts	All Grades	46.1	43.6	24.0	29.0	22.5
2082	Eugene SD 4J	1240	Charlemagne French Immersion Elementary School	English Language Arts	3	81.1	69.5	72.2	78.2	76.9
2082	Eugene SD 4J	1240	Charlemagne French Immersion Elementary School	English Language Arts	4	87.9	90.4	80.0	90.0	78.2
2082	Eugene SD 4J	1240	Charlemagne French Immersion Elementary School	English Language Arts	5	80.0	87.7	85.5	82.5	92.2
2082	Eugene SD 4J	1240	Charlemagne French Immersion Elementary School	English Language Arts	All Grades	83.1	82.1	79.3	83.3	82.3
2082	Eugene SD 4J	5408	Chinese Language Immersion School	English Language Arts	3	--	--	76.9	68.4	78.3
2082	Eugene SD 4J	5408	Chinese Language Immersion School	English Language Arts	4	--	--	73.7	50.0	63.2
2082	Eugene SD 4J	5408	Chinese Language Immersion School	English Language Arts	5	--	--	71.4	94.1	84.6
2082	Eugene SD 4J	5408	Chinese Language Immersion School	English Language Arts	All Grades	--	--	73.9	72.9	74.5
2082	Eugene SD 4J	540	Churchill High School	English Language Arts	11	80.6	77.8	39.2	13.6	34.2
2082	Eugene SD 4J	540	Churchill High School	English Language Arts	All Grades	80.6	77.8	39.2	13.6	34.2
2082	Eugene SD 4J	507	Coburg Community Charter School	English Language Arts	3	64.0	60.0	66.7	56.5	60.9
2082	Eugene SD 4J	507	Coburg Community Charter School	English Language Arts	4	80.0	68.0	70.8	76.0	82.6
2082	Eugene SD 4J	507	Coburg Community Charter School	English Language Arts	5	76.0	80.0	70.6	91.7	82.6
2082	Eugene SD 4J	507	Coburg Community Charter School	English Language Arts	6	81.8	87.5	< 5.0%	69.6	73.9
2082	Eugene SD 4J	507	Coburg Community Charter School	English Language Arts	7	80.0	72.7	64.7	66.7	72.7
