District ID	District	School ID	School	Subject	Grade	% Proficient  2017-18	% Proficient  2018-19	% Proficient  2021-22	% Proficient  2022-23	% Proficient  2023-24
2188	Riverdale SD 51J	985	Riverdale Grade School	Mathematics	3	80.4	77.8	82.1	85.7	79.5
2188	Riverdale SD 51J	985	Riverdale Grade School	Mathematics	4	90.9	68.1	70.3	85.0	79.5
2188	Riverdale SD 51J	985	Riverdale Grade School	Mathematics	5	89.1	> 95.0%	74.5	56.4	76.7
2188	Riverdale SD 51J	985	Riverdale Grade School	Mathematics	6	84.0	88.0	64.3	72.2	58.1
2188	Riverdale SD 51J	985	Riverdale Grade School	Mathematics	7	> 95.0%	82.4	68.8	60.0	79.2
2188	Riverdale SD 51J	985	Riverdale Grade School	Mathematics	8	77.1	88.9	69.8	64.6	64.3
2188	Riverdale SD 51J	985	Riverdale Grade School	Mathematics	All Grades	86.4	83.8	71.5	70.9	73.1
2188	Riverdale SD 51J	1345	Riverdale High School	Mathematics	11	68.0	57.9	71.4	52.5	62.2
2188	Riverdale SD 51J	1345	Riverdale High School	Mathematics	All Grades	68.0	57.9	71.4	52.5	62.2
2044	Rogue River SD 35	4856	Rivers Edge Academy Charter School	Mathematics	3	--	*	*	*	*
2044	Rogue River SD 35	4856	Rivers Edge Academy Charter School	Mathematics	4	*	*	18.2	30.0	12.5
2044	Rogue River SD 35	4856	Rivers Edge Academy Charter School	Mathematics	5	*	*	*	*	*
2044	Rogue River SD 35	4856	Rivers Edge Academy Charter School	Mathematics	6	*	20.0	< 5.0%	18.2	16.7
2044	Rogue River SD 35	4856	Rivers Edge Academy Charter School	Mathematics	7	*	*	*	23.1	14.3
2044	Rogue River SD 35	4856	Rivers Edge Academy Charter School	Mathematics	8	16.7	*	10.5	15.4	40.0
2044	Rogue River SD 35	4856	Rivers Edge Academy Charter School	Mathematics	11	17.6	25.9	45.5	25.0	7.1
2044	Rogue River SD 35	4856	Rivers Edge Academy Charter School	Mathematics	All Grades	8.9	19.7	15.3	22.5	17.6
2044	Rogue River SD 35	399	Rogue River Elementary School	Mathematics	3	59.1	56.5	40.9	27.1	28.6
2044	Rogue River SD 35	399	Rogue River Elementary School	Mathematics	4	45.1	50.0	42.6	45.9	24.3
2044	Rogue River SD 35	399	Rogue River Elementary School	Mathematics	5	21.2	21.9	12.8	10.9	16.3
2044	Rogue River SD 35	399	Rogue River Elementary School	Mathematics	6	20.0	21.4	12.3	< 5.0%	11.9
2044	Rogue River SD 35	399	Rogue River Elementary School	Mathematics	All Grades	37.2	37.3	26.2	20.6	20.5
2044	Rogue River SD 35	401	Rogue River Junior/Senior High	Mathematics	7	22.0	23.3	22.9	14.5	8.2
2044	Rogue River SD 35	401	Rogue River Junior/Senior High	Mathematics	8	12.0	15.8	13.5	17.5	5.0
2044	Rogue River SD 35	401	Rogue River Junior/Senior High	Mathematics	11	18.6	38.6	18.4	17.5	17.4
2044	Rogue River SD 35	401	Rogue River Junior/Senior High	Mathematics	All Grades	17.9	25.9	18.1	16.5	9.7
2044	Rogue River SD 35	5443	South Valley Academy	Mathematics	3	--	--	--	--	--
2044	Rogue River SD 35	5443	South Valley Academy	Mathematics	4	--	*	--	--	--
2044	Rogue River SD 35	5443	South Valley Academy	Mathematics	5	--	*	--	--	--
2044	Rogue River SD 35	5443	South Valley Academy	Mathematics	6	--	*	--	--	--
2044	Rogue River SD 35	5443	South Valley Academy	Mathematics	7	--	*	*	*	*
2044	Rogue River SD 35	5443	South Valley Academy	Mathematics	8	--	*	*	*	*
2044	Rogue River SD 35	5443	South Valley Academy	Mathematics	11	--	< 5.0%	*	*	*
2044	Rogue River SD 35	5443	South Valley Academy	Mathematics	All Grades	--	< 5.0%	*	< 5.0%	*
2142	Salem-Keizer SD 24J	728	Auburn Elementary School	Mathematics	3	23.3	22.7	8.6	< 5.0%	6.7
2142	Salem-Keizer SD 24J	728	Auburn Elementary School	Mathematics	4	18.0	24.8	6.4	15.0	12.7
2142	Salem-Keizer SD 24J	728	Auburn Elementary School	Mathematics	5	15.8	16.7	< 5.0%	9.9	11.5
2142	Salem-Keizer SD 24J	728	Auburn Elementary School	Mathematics	All Grades	18.8	21.2	6.6	8.7	10.5
2142	Salem-Keizer SD 24J	5066	Battle Creek Elementary School	Mathematics	3	35.0	38.3	23.1	20.3	26.2
2142	Salem-Keizer SD 24J	5066	Battle Creek Elementary School	Mathematics	4	36.8	32.1	37.1	25.7	24.7
2142	Salem-Keizer SD 24J	5066	Battle Creek Elementary School	Mathematics	5	25.9	36.1	22.9	29.2	8.2
2142	Salem-Keizer SD 24J	5066	Battle Creek Elementary School	Mathematics	All Grades	33.2	35.5	27.5	24.9	19.4
2142	Salem-Keizer SD 24J	731	Brush College Elementary School	Mathematics	3	49.0	45.2	38.8	34.0	55.6
2142	Salem-Keizer SD 24J	731	Brush College Elementary School	Mathematics	4	50.0	40.0	46.3	42.0	31.5
2142	Salem-Keizer SD 24J	731	Brush College Elementary School	Mathematics	5	41.5	60.5	21.7	29.6	35.2
2142	Salem-Keizer SD 24J	731	Brush College Elementary School	Mathematics	All Grades	47.0	47.9	36.2	35.1	37.8
2142	Salem-Keizer SD 24J	732	Bush Elementary School	Mathematics	3	7.0	6.4	13.6	18.2	20.0
2142	Salem-Keizer SD 24J	732	Bush Elementary School	Mathematics	4	12.5	16.3	12.2	10.4	15.4
2142	Salem-Keizer SD 24J	732	Bush Elementary School	Mathematics	5	15.4	12.1	11.4	< 5.0%	9.1
2142	Salem-Keizer SD 24J	732	Bush Elementary School	Mathematics	All Grades	11.8	11.4	12.4	8.8	14.5
2142	Salem-Keizer SD 24J	733	Candalaria Elementary School	Mathematics	3	70.6	63.8	42.6	55.2	57.4
2142	Salem-Keizer SD 24J	733	Candalaria Elementary School	Mathematics	4	55.9	59.6	27.8	35.8	44.6
2142	Salem-Keizer SD 24J	733	Candalaria Elementary School	Mathematics	5	55.2	65.5	38.7	20.7	25.5
2142	Salem-Keizer SD 24J	733	Candalaria Elementary School	Mathematics	All Grades	60.1	62.9	36.5	37.3	42.3
2142	Salem-Keizer SD 24J	5064	Cesar E Chavez Elementary	Mathematics	3	31.0	31.1	10.7	10.6	9.1
2142	Salem-Keizer SD 24J	5064	Cesar E Chavez Elementary	Mathematics	4	34.5	34.7	14.0	15.6	15.2
2142	Salem-Keizer SD 24J	5064	Cesar E Chavez Elementary	Mathematics	5	25.5	26.3	10.7	17.2	14.9
2142	Salem-Keizer SD 24J	5064	Cesar E Chavez Elementary	Mathematics	All Grades	30.0	30.7	11.7	14.6	13.2
2142	Salem-Keizer SD 24J	1244	Chapman Hill Elementary School	Mathematics	3	55.4	52.5	31.1	34.9	32.1
2142	Salem-Keizer SD 24J	1244	Chapman Hill Elementary School	Mathematics	4	45.3	47.1	30.6	30.8	33.3
2142	Salem-Keizer SD 24J	1244	Chapman Hill Elementary School	Mathematics	5	53.0	62.5	33.3	44.3	24.7
2142	Salem-Keizer SD 24J	1244	Chapman Hill Elementary School	Mathematics	All Grades	51.6	54.2	31.7	36.7	29.4
2142	Salem-Keizer SD 24J	3373	Claggett Creek Middle School	Mathematics	6	26.0	27.1	15.5	18.3	16.2
2142	Salem-Keizer SD 24J	3373	Claggett Creek Middle School	Mathematics	7	30.4	26.3	12.5	12.0	14.6
2142	Salem-Keizer SD 24J	3373	Claggett Creek Middle School	Mathematics	8	39.0	35.7	23.2	18.5	16.0
2142	Salem-Keizer SD 24J	3373	Claggett Creek Middle School	Mathematics	All Grades	31.7	29.6	17.3	16.3	15.6
2142	Salem-Keizer SD 24J	734	Clear Lake Elementary School	Mathematics	3	65.4	75.0	34.6	41.9	35.3
2142	Salem-Keizer SD 24J	734	Clear Lake Elementary School	Mathematics	4	54.2	62.7	30.9	23.3	50.7
2142	Salem-Keizer SD 24J	734	Clear Lake Elementary School	Mathematics	5	49.4	62.7	32.8	26.3	29.4
2142	Salem-Keizer SD 24J	734	Clear Lake Elementary School	Mathematics	All Grades	55.2	66.7	32.7	30.7	38.7
2142	Salem-Keizer SD 24J	1329	Crossler Middle School	Mathematics	6	36.4	36.1	32.3	23.3	21.3
2142	Salem-Keizer SD 24J	1329	Crossler Middle School	Mathematics	7	44.9	38.2	25.7	35.5	23.7
2142	Salem-Keizer SD 24J	1329	Crossler Middle School	Mathematics	8	50.4	39.7	25.6	20.8	26.6
2142	Salem-Keizer SD 24J	1329	Crossler Middle School	Mathematics	All Grades	43.6	38.0	27.9	26.9	23.9
2142	Salem-Keizer SD 24J	735	Cummings Elementary School	Mathematics	3	24.4	29.5	20.0	17.1	13.4
2142	Salem-Keizer SD 24J	735	Cummings Elementary School	Mathematics	4	33.3	19.5	14.7	22.6	11.6
2142	Salem-Keizer SD 24J	735	Cummings Elementary School	Mathematics	5	35.5	28.2	8.6	13.0	27.4
2142	Salem-Keizer SD 24J	735	Cummings Elementary School	Mathematics	All Grades	30.9	25.4	14.2	17.4	17.2
2142	Salem-Keizer SD 24J	4589	Early College High School	Mathematics	11	86.0	87.9	62.2	71.4	75.0
2142	Salem-Keizer SD 24J	4589	Early College High School	Mathematics	All Grades	86.0	87.9	62.2	71.4	75.0
2142	Salem-Keizer SD 24J	736	Englewood Elementary School	Mathematics	3	51.6	48.5	31.7	25.0	23.1
2142	Salem-Keizer SD 24J	736	Englewood Elementary School	Mathematics	4	41.5	45.5	36.2	45.3	31.6
2142	Salem-Keizer SD 24J	736	Englewood Elementary School	Mathematics	5	40.8	34.6	20.8	30.0	32.7
2142	Salem-Keizer SD 24J	736	Englewood Elementary School	Mathematics	All Grades	44.5	43.4	29.4	34.8	28.4
2142	Salem-Keizer SD 24J	751	Eyre Elementary School	Mathematics	3	22.4	36.1	11.5	8.4	6.7
2142	Salem-Keizer SD 24J	751	Eyre Elementary School	Mathematics	4	16.5	10.2	10.9	7.1	7.6
2142	Salem-Keizer SD 24J	751	Eyre Elementary School	Mathematics	5	10.8	11.1	11.1	8.7	8.8
2142	Salem-Keizer SD 24J	751	Eyre Elementary School	Mathematics	All Grades	16.6	18.9	11.2	8.1	7.7
2142	Salem-Keizer SD 24J	3529	Forest Ridge Elementary School	Mathematics	3	< 5.0%	43.2	28.6	31.4	18.4
2142	Salem-Keizer SD 24J	3529	Forest Ridge Elementary School	Mathematics	4	38.2	41.7	22.5	30.0	35.9
2142	Salem-Keizer SD 24J	3529	Forest Ridge Elementary School	Mathematics	5	47.1	33.3	23.8	23.5	54.5
2142	Salem-Keizer SD 24J	3529	Forest Ridge Elementary School	Mathematics	All Grades	34.1	39.6	24.5	28.3	33.3
2142	Salem-Keizer SD 24J	738	Four Corners Elementary School	Mathematics	3	14.3	15.0	10.3	7.0	< 5.0%
2142	Salem-Keizer SD 24J	738	Four Corners Elementary School	Mathematics	4	17.3	15.1	10.9	14.5	7.7
2142	Salem-Keizer SD 24J	738	Four Corners Elementary School	Mathematics	5	8.4	8.8	8.3	< 5.0%	6.3
2142	Salem-Keizer SD 24J	738	Four Corners Elementary School	Mathematics	All Grades	13.6	12.7	9.7	8.6	5.9
2142	Salem-Keizer SD 24J	740	Grant Community School	Mathematics	3	40.7	27.1	31.7	30.1	37.7
2142	Salem-Keizer SD 24J	740	Grant Community School	Mathematics	4	18.3	37.0	31.3	33.9	26.7
2142	Salem-Keizer SD 24J	740	Grant Community School	Mathematics	5	25.4	22.1	33.9	32.6	30.2
2142	Salem-Keizer SD 24J	740	Grant Community School	Mathematics	All Grades	27.4	28.1	32.3	32.0	31.2
2142	Salem-Keizer SD 24J	745	Gubser Elementary School	Mathematics	3	47.3	43.7	40.3	27.3	27.0
2142	Salem-Keizer SD 24J	745	Gubser Elementary School	Mathematics	4	43.8	30.1	40.0	31.3	32.4
2142	Salem-Keizer SD 24J	745	Gubser Elementary School	Mathematics	5	43.0	50.0	22.5	25.0	17.5
2142	Salem-Keizer SD 24J	745	Gubser Elementary School	Mathematics	All Grades	44.6	41.1	34.1	27.7	26.0
2142	Salem-Keizer SD 24J	3377	Hallman Elementary School	Mathematics	3	11.5	20.8	10.9	< 5.0%	< 5.0%
2142	Salem-Keizer SD 24J	3377	Hallman Elementary School	Mathematics	4	15.9	21.3	6.0	8.8	< 5.0%
2142	Salem-Keizer SD 24J	3377	Hallman Elementary School	Mathematics	5	20.9	16.3	5.7	12.2	12.7
2142	Salem-Keizer SD 24J	3377	Hallman Elementary School	Mathematics	All Grades	16.2	19.2	7.8	7.9	6.2
2142	Salem-Keizer SD 24J	3376	Hammond Elementary School	Mathematics	3	37.3	45.9	18.8	17.9	23.1
2142	Salem-Keizer SD 24J	3376	Hammond Elementary School	Mathematics	4	36.9	41.0	22.9	19.8	18.7
2142	Salem-Keizer SD 24J	3376	Hammond Elementary School	Mathematics	5	26.1	26.8	16.7	15.0	15.3
2142	Salem-Keizer SD 24J	3376	Hammond Elementary School	Mathematics	All Grades	33.2	38.0	19.8	17.4	18.9
2142	Salem-Keizer SD 24J	4068	Harritt Elementary School	Mathematics	3	29.4	41.9	25.6	26.9	33.3
2142	Salem-Keizer SD 24J	4068	Harritt Elementary School	Mathematics	4	32.0	34.1	23.8	25.3	27.0
2142	Salem-Keizer SD 24J	4068	Harritt Elementary School	Mathematics	5	34.6	36.9	25.0	17.3	20.5
2142	Salem-Keizer SD 24J	4068	Harritt Elementary School	Mathematics	All Grades	31.9	37.5	24.8	23.1	26.6
2142	Salem-Keizer SD 24J	755	Hayesville Elementary School	Mathematics	3	26.1	19.1	19.6	10.4	16.7
2142	Salem-Keizer SD 24J	755	Hayesville Elementary School	Mathematics	4	19.5	24.3	10.7	19.2	8.3
2142	Salem-Keizer SD 24J	755	Hayesville Elementary School	Mathematics	5	20.3	19.7	12.5	17.6	11.4
2142	Salem-Keizer SD 24J	755	Hayesville Elementary School	Mathematics	All Grades	21.9	21.0	14.0	15.9	12.4
2142	Salem-Keizer SD 24J	743	Highland Elementary School	Mathematics	3	23.0	16.9	16.3	18.3	12.0
2142	Salem-Keizer SD 24J	743	Highland Elementary School	Mathematics	4	15.0	22.4	< 5.0%	20.8	14.9
2142	Salem-Keizer SD 24J	743	Highland Elementary School	Mathematics	5	23.4	23.0	< 5.0%	< 5.0%	11.6
2142	Salem-Keizer SD 24J	743	Highland Elementary School	Mathematics	All Grades	20.7	20.8	7.7	14.3	12.9
2142	Salem-Keizer SD 24J	744	Hoover Elementary School	Mathematics	3	26.3	28.6	20.3	14.5	34.2
2142	Salem-Keizer SD 24J	744	Hoover Elementary School	Mathematics	4	7.0	8.6	8.3	12.9	< 5.0%
2142	Salem-Keizer SD 24J	744	Hoover Elementary School	Mathematics	5	8.6	10.0	8.7	10.6	8.2
2142	Salem-Keizer SD 24J	744	Hoover Elementary School	Mathematics	All Grades	14.3	15.7	12.4	12.7	15.8
2142	Salem-Keizer SD 24J	1330	Houck Middle School	Mathematics	6	14.0	15.0	7.5	6.3	7.3
2142	Salem-Keizer SD 24J	1330	Houck Middle School	Mathematics	7	19.0	17.8	9.0	10.1	6.8
2142	Salem-Keizer SD 24J	1330	Houck Middle School	Mathematics	8	26.2	23.0	6.5	5.9	6.1
2142	Salem-Keizer SD 24J	1330	Houck Middle School	Mathematics	All Grades	19.3	18.4	7.6	7.4	6.7
2142	Salem-Keizer SD 24J	1358	Howard Street Charter	Mathematics	6	61.8	49.2	73.8	57.1	53.2
2142	Salem-Keizer SD 24J	1358	Howard Street Charter	Mathematics	7	66.1	62.3	52.4	67.8	55.9
2142	Salem-Keizer SD 24J	1358	Howard Street Charter	Mathematics	8	57.7	67.3	35.8	57.9	65.5
2142	Salem-Keizer SD 24J	1358	Howard Street Charter	Mathematics	All Grades	62.0	59.4	54.8	60.9	58.1
2142	Salem-Keizer SD 24J	4210	Jane Goodall Environmental Middle Charter School	Mathematics	6	62.5	54.5	48.3	36.4	51.5
2142	Salem-Keizer SD 24J	4210	Jane Goodall Environmental Middle Charter School	Mathematics	7	58.1	72.7	62.5	60.0	48.4
2142	Salem-Keizer SD 24J	4210	Jane Goodall Environmental Middle Charter School	Mathematics	8	64.5	63.3	60.7	51.5	63.3
2142	Salem-Keizer SD 24J	4210	Jane Goodall Environmental Middle Charter School	Mathematics	All Grades	61.7	63.5	57.3	48.4	54.3
2142	Salem-Keizer SD 24J	765	Judson Middle School	Mathematics	6	39.8	40.6	32.8	34.7	31.1
2142	Salem-Keizer SD 24J	765	Judson Middle School	Mathematics	7	48.0	36.3	26.5	33.5	32.8
2142	Salem-Keizer SD 24J	765	Judson Middle School	Mathematics	8	52.8	43.3	25.9	29.3	30.2
2142	Salem-Keizer SD 24J	765	Judson Middle School	Mathematics	All Grades	46.7	40.0	28.2	32.4	31.3
2142	Salem-Keizer SD 24J	4858	Kalapuya Elementary School	Mathematics	3	72.6	72.1	58.0	50.6	66.7
2142	Salem-Keizer SD 24J	4858	Kalapuya Elementary School	Mathematics	4	63.3	64.8	44.0	50.0	40.0
2142	Salem-Keizer SD 24J	4858	Kalapuya Elementary School	Mathematics	5	66.4	64.5	55.6	53.5	44.2
2142	Salem-Keizer SD 24J	4858	Kalapuya Elementary School	Mathematics	All Grades	67.1	66.8	52.4	51.5	49.4
2142	Salem-Keizer SD 24J	747	Keizer Elementary School	Mathematics	3	31.6	23.3	30.7	14.7	24.7
2142	Salem-Keizer SD 24J	747	Keizer Elementary School	Mathematics	4	28.6	24.8	12.0	21.8	17.1
2142	Salem-Keizer SD 24J	747	Keizer Elementary School	Mathematics	5	36.1	22.7	5.1	9.9	18.9
2142	Salem-Keizer SD 24J	747	Keizer Elementary School	Mathematics	All Grades	32.1	23.6	15.4	15.4	20.3
2142	Salem-Keizer SD 24J	746	Kennedy Elementary School	Mathematics	3	30.6	20.3	19.0	23.7	16.4
2142	Salem-Keizer SD 24J	746	Kennedy Elementary School	Mathematics	4	23.1	41.1	7.1	15.0	14.5
2142	Salem-Keizer SD 24J	746	Kennedy Elementary School	Mathematics	5	28.4	24.7	18.0	8.8	13.4
2142	Salem-Keizer SD 24J	746	Kennedy Elementary School	Mathematics	All Grades	27.2	29.3	15.0	15.9	14.7
2142	Salem-Keizer SD 24J	3375	Lamb Elementary School	Mathematics	3	25.3	24.1	15.7	19.0	9.2
2142	Salem-Keizer SD 24J	3375	Lamb Elementary School	Mathematics	4	24.1	22.4	17.9	8.6	21.7
2142	Salem-Keizer SD 24J	3375	Lamb Elementary School	Mathematics	5	22.7	25.6	17.7	12.3	6.5
2142	Salem-Keizer SD 24J	3375	Lamb Elementary School	Mathematics	All Grades	24.0	24.1	17.2	13.2	12.2
2142	Salem-Keizer SD 24J	3526	Lee Elementary School	Mathematics	3	30.0	55.0	28.2	24.4	27.8
2142	Salem-Keizer SD 24J	3526	Lee Elementary School	Mathematics	4	50.0	48.3	36.8	31.1	23.4
2142	Salem-Keizer SD 24J	3526	Lee Elementary School	Mathematics	5	34.1	35.3	19.6	22.9	13.7
2142	Salem-Keizer SD 24J	3526	Lee Elementary School	Mathematics	All Grades	36.9	47.0	27.6	26.4	20.9
2142	Salem-Keizer SD 24J	766	Leslie Middle School	Mathematics	6	22.4	26.3	16.3	18.2	14.8
2142	Salem-Keizer SD 24J	766	Leslie Middle School	Mathematics	7	25.6	26.3	23.5	24.6	25.9
2142	Salem-Keizer SD 24J	766	Leslie Middle School	Mathematics	8	28.6	31.2	20.7	19.7	18.0
2142	Salem-Keizer SD 24J	766	Leslie Middle School	Mathematics	All Grades	25.6	27.8	20.4	20.7	19.7
2142	Salem-Keizer SD 24J	749	Liberty Elementary School	Mathematics	3	36.5	32.7	31.6	27.9	21.8
2142	Salem-Keizer SD 24J	749	Liberty Elementary School	Mathematics	4	22.0	38.3	28.8	35.7	36.2
2142	Salem-Keizer SD 24J	749	Liberty Elementary School	Mathematics	5	25.7	25.5	24.3	20.0	21.8
2142	Salem-Keizer SD 24J	749	Liberty Elementary School	Mathematics	All Grades	27.6	32.4	28.3	27.1	26.2
2142	Salem-Keizer SD 24J	771	McKay High School	Mathematics	11	31.6	27.8	6.0	6.2	7.4
2142	Salem-Keizer SD 24J	771	McKay High School	Mathematics	All Grades	31.6	27.8	6.0	6.2	7.4
2142	Salem-Keizer SD 24J	750	McKinley Elementary School	Mathematics	3	49.1	48.0	19.6	29.3	25.0
2142	Salem-Keizer SD 24J	750	McKinley Elementary School	Mathematics	4	41.4	44.1	34.2	26.1	19.6
2142	Salem-Keizer SD 24J	750	McKinley Elementary School	Mathematics	5	45.5	43.5	20.3	26.2	14.9
2142	Salem-Keizer SD 24J	750	McKinley Elementary School	Mathematics	All Grades	45.3	45.0	23.8	27.1	19.5
2142	Salem-Keizer SD 24J	772	McNary High School	Mathematics	11	35.8	33.8	12.5	9.7	8.0
2142	Salem-Keizer SD 24J	772	McNary High School	Mathematics	All Grades	35.8	33.8	12.5	9.7	8.0
2142	Salem-Keizer SD 24J	3215	Miller Elementary School	Mathematics	3	42.4	22.5	9.1	20.8	13.8
2142	Salem-Keizer SD 24J	3215	Miller Elementary School	Mathematics	4	20.6	29.2	39.5	28.1	26.5
2142	Salem-Keizer SD 24J	3215	Miller Elementary School	Mathematics	5	15.0	18.8	20.0	33.8	7.4
2142	Salem-Keizer SD 24J	3215	Miller Elementary School	Mathematics	All Grades	26.3	23.4	23.8	28.2	14.9
2142	Salem-Keizer SD 24J	753	Morningside Elementary School	Mathematics	3	64.3	44.4	56.8	29.5	54.0
2142	Salem-Keizer SD 24J	753	Morningside Elementary School	Mathematics	4	45.6	60.3	46.8	59.2	39.5
2142	Salem-Keizer SD 24J	753	Morningside Elementary School	Mathematics	5	52.8	33.9	45.5	42.6	52.0
2142	Salem-Keizer SD 24J	753	Morningside Elementary School	Mathematics	All Grades	55.0	47.0	50.0	44.3	49.0
2142	Salem-Keizer SD 24J	754	Myers Elementary School	Mathematics	3	31.2	44.6	39.4	42.9	46.2
2142	Salem-Keizer SD 24J	754	Myers Elementary School	Mathematics	4	28.0	38.9	40.4	38.0	17.2
2142	Salem-Keizer SD 24J	754	Myers Elementary School	Mathematics	5	34.1	29.6	32.8	32.1	37.7
2142	Salem-Keizer SD 24J	754	Myers Elementary School	Mathematics	All Grades	31.0	37.7	37.4	37.6	33.7
2142	Salem-Keizer SD 24J	773	North Salem High School	Mathematics	11	31.6	27.9	9.0	9.3	12.8
2142	Salem-Keizer SD 24J	773	North Salem High School	Mathematics	All Grades	31.6	27.9	9.0	9.3	12.8
2142	Salem-Keizer SD 24J	3528	Optimum Learning Environment Charter School	Mathematics	3	66.7	48.0	53.8	36.0	40.0
2142	Salem-Keizer SD 24J	3528	Optimum Learning Environment Charter School	Mathematics	4	56.0	41.7	34.6	50.0	32.0
2142	Salem-Keizer SD 24J	3528	Optimum Learning Environment Charter School	Mathematics	5	50.0	56.0	26.9	39.1	57.7
2142	Salem-Keizer SD 24J	3528	Optimum Learning Environment Charter School	Mathematics	All Grades	57.5	48.6	38.5	41.9	43.4
2142	Salem-Keizer SD 24J	767	Parrish Middle School	Mathematics	6	15.0	24.4	17.7	16.4	16.4
2142	Salem-Keizer SD 24J	767	Parrish Middle School	Mathematics	7	24.5	25.0	19.9	19.9	12.8
2142	Salem-Keizer SD 24J	767	Parrish Middle School	Mathematics	8	26.8	17.4	12.9	15.9	14.6
2142	Salem-Keizer SD 24J	767	Parrish Middle School	Mathematics	All Grades	21.9	22.4	16.6	17.5	14.5
2142	Salem-Keizer SD 24J	756	Pringle Elementary School	Mathematics	3	53.4	55.7	50.5	27.8	20.0
2142	Salem-Keizer SD 24J	756	Pringle Elementary School	Mathematics	4	51.6	44.0	34.8	38.7	28.6
2142	Salem-Keizer SD 24J	756	Pringle Elementary School	Mathematics	5	31.2	46.0	41.1	30.8	29.6
2142	Salem-Keizer SD 24J	756	Pringle Elementary School	Mathematics	All Grades	45.3	48.4	42.4	32.8	26.5
2142	Salem-Keizer SD 24J	757	Richmond Elementary School	Mathematics	3	9.4	18.2	11.1	15.2	13.0
2142	Salem-Keizer SD 24J	757	Richmond Elementary School	Mathematics	4	17.2	7.4	10.0	12.5	< 5.0%
2142	Salem-Keizer SD 24J	757	Richmond Elementary School	Mathematics	5	10.0	13.2	12.3	7.3	< 5.0%
2142	Salem-Keizer SD 24J	757	Richmond Elementary School	Mathematics	All Grades	12.1	12.1	11.3	11.9	6.3
2142	Salem-Keizer SD 24J	4596	Roberts High School	Mathematics	7	*	*	< 5.0%	< 5.0%	< 5.0%
2142	Salem-Keizer SD 24J	4596	Roberts High School	Mathematics	8	*	*	9.4	< 5.0%	< 5.0%
2142	Salem-Keizer SD 24J	4596	Roberts High School	Mathematics	11	5.8	6.3	*	< 5.0%	5.4
2142	Salem-Keizer SD 24J	4596	Roberts High School	Mathematics	All Grades	< 5.0%	5.4	6.2	< 5.0%	< 5.0%
2142	Salem-Keizer SD 24J	759	Salem Heights Elementary School	Mathematics	3	41.9	53.5	17.6	21.1	21.6
2142	Salem-Keizer SD 24J	759	Salem Heights Elementary School	Mathematics	4	36.5	42.2	31.7	12.0	19.1
2142	Salem-Keizer SD 24J	759	Salem Heights Elementary School	Mathematics	5	32.1	38.6	25.0	15.6	12.5
2142	Salem-Keizer SD 24J	759	Salem Heights Elementary School	Mathematics	All Grades	36.5	44.1	24.3	15.8	17.4
2142	Salem-Keizer SD 24J	760	Schirle Elementary School	Mathematics	3	63.8	43.0	34.0	57.7	40.0
2142	Salem-Keizer SD 24J	760	Schirle Elementary School	Mathematics	4	36.4	49.3	26.0	27.5	48.1
2142	Salem-Keizer SD 24J	760	Schirle Elementary School	Mathematics	5	53.8	32.6	36.6	19.1	28.1
2142	Salem-Keizer SD 24J	760	Schirle Elementary School	Mathematics	All Grades	50.9	41.2	31.9	35.3	38.4
2142	Salem-Keizer SD 24J	741	Scott Elementary School	Mathematics	3	20.0	24.7	11.0	19.3	9.5
2142	Salem-Keizer SD 24J	741	Scott Elementary School	Mathematics	4	14.4	23.7	11.7	6.1	19.8
2142	Salem-Keizer SD 24J	741	Scott Elementary School	Mathematics	5	17.0	16.8	< 5.0%	5.5	5.9
2142	Salem-Keizer SD 24J	741	Scott Elementary School	Mathematics	All Grades	17.2	21.7	8.3	11.0	12.2
2142	Salem-Keizer SD 24J	775	South Salem High School	Mathematics	11	39.1	39.2	13.6	17.8	13.5
2142	Salem-Keizer SD 24J	775	South Salem High School	Mathematics	All Grades	39.1	39.2	13.6	17.8	13.5
2142	Salem-Keizer SD 24J	774	Sprague High School	Mathematics	11	46.4	43.4	17.9	11.2	7.9
2142	Salem-Keizer SD 24J	774	Sprague High School	Mathematics	All Grades	46.4	43.4	17.9	11.2	7.9
2142	Salem-Keizer SD 24J	1331	Stephens Middle School	Mathematics	6	32.4	29.3	12.6	13.2	12.6
2142	Salem-Keizer SD 24J	1331	Stephens Middle School	Mathematics	7	27.0	31.1	17.6	12.4	12.7
2142	Salem-Keizer SD 24J	1331	Stephens Middle School	Mathematics	8	34.4	25.5	11.0	13.2	13.9
2142	Salem-Keizer SD 24J	1331	Stephens Middle School	Mathematics	All Grades	31.3	28.8	13.6	12.9	13.1
2142	Salem-Keizer SD 24J	4859	Straub Middle School	Mathematics	6	52.9	42.9	25.3	32.9	25.0
2142	Salem-Keizer SD 24J	4859	Straub Middle School	Mathematics	7	51.0	61.4	44.1	33.0	31.7
2142	Salem-Keizer SD 24J	4859	Straub Middle School	Mathematics	8	52.4	51.0	36.6	36.7	30.3
2142	Salem-Keizer SD 24J	4859	Straub Middle School	Mathematics	All Grades	52.1	51.0	35.1	34.2	28.8
2142	Salem-Keizer SD 24J	761	Sumpter Elementary School	Mathematics	3	53.4	61.6	50.0	32.1	32.9
2142	Salem-Keizer SD 24J	761	Sumpter Elementary School	Mathematics	4	58.4	55.4	54.1	47.7	37.6
